date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
2025-07-03,Virudhunagar,1,Good,44,PM10
2025-07-03,Visakhapatnam,1,Satisfactory,67,PM10
2025-07-03,Vrindavan,1,Satisfactory,69,PM10
2025-07-03,Yadgir,1,Satisfactory,72,NO2
2025-07-03,Kannur,1,Satisfactory,53,PM2.5
2025-07-03,Thiruvananthapuram,2,Satisfactory,76,"O3, PM10"
2025-07-03,Thanjavur,1,Good,30,PM10
2025-07-03,Thane,2,Good,48,PM10
2025-07-03,Tensa,1,Good,29,PM10
2025-07-03,Raipur,4,Good,34,"CO, PM10, PM2.5"
2025-07-03,Rairangpur,1,Good,43,PM10
2025-07-03,Rajamahendravaram,1,Good,36,PM10
2025-07-03,Rajsamand,1,Satisfactory,74,O3
2025-07-03,Ramanathapuram,1,Good,33,PM10
2025-07-03,Ratlam,1,Good,45,PM10
2025-07-03,Rishikesh,1,Good,27,CO
2025-07-03,Rourkela,1,Good,49,PM10
2025-07-03,Sagar,2,Satisfactory,64,"CO, PM10"
2025-07-03,Salem,1,Satisfactory,55,SO2
2025-07-03,Samastipur,1,Satisfactory,79,PM10
2025-07-03,Pune,8,Good,44,"CO, NO2, PM10"
2025-07-03,Sangli,1,Good,36,PM10
2025-07-03,Shillong,1,Good,6,PM2.5
2025-07-03,Shivamogga,1,Good,48,PM10
2025-07-03,Sikar,1,Good,49,O3
2025-07-03,Silchar,1,Good,48,PM10
2025-07-03,Siliguri,1,Good,33,CO
2025-07-03,Singrauli,1,Satisfactory,74,PM2.5
2025-07-03,Sirohi,1,Good,39,PM10
2025-07-03,Sivasagar,1,Good,18,PM2.5
2025-07-03,Siwan,1,Satisfactory,94,CO
2025-07-03,Solapur,2,Good,40,"O3, PM10"
2025-07-03,Sri Ganganagar,1,Satisfactory,93,PM10
2025-07-03,Sawai Madhopur,1,Good,50,CO
2025-07-03,Kalaburagi,2,Satisfactory,58,"CO, PM10"
2025-07-03,Kalyan,1,Satisfactory,92,PM10
2025-07-03,Jorapokhar,1,Good,45,PM10
2025-07-03,Belapur,1,Good,21,CO
2025-07-03,Bengaluru,12,Satisfactory,54,PM10
2025-07-03,Bettiah,1,Moderate,104,CO
2025-07-03,Bhagalpur,2,Satisfactory,60,"PM10, SO2"
2025-07-03,Bharatpur,1,Good,29,PM10
2025-07-03,Bhilai,3,Good,27,"CO, PM10"
2025-07-03,Bhilwara,1,Satisfactory,65,PM10
2025-07-03,Bhiwadi,2,Satisfactory,66,PM10
2025-07-03,Bhiwandi,1,Good,45,PM10
2025-07-03,Bhopal,3,Good,39,"CO, PM10"
2025-07-03,Bhubaneswar,2,Satisfactory,64,CO
2025-07-03,Bathinda,1,Good,50,PM10
2025-07-03,Bidar,1,Good,28,SO2
2025-07-03,Bileipada,1,Good,18,CO
2025-07-03,Boisar,1,Good,40,PM10
2025-07-03,Brajrajnagar,1,Satisfactory,76,CO
2025-07-03,Bulandshahr,1,Satisfactory,53,PM10
2025-07-03,Bundi,1,Good,30,CO
2025-07-03,Buxar,1,Good,30,O3
2025-07-03,Byasanagar,1,Satisfactory,72,CO
2025-07-03,Byrnihat,1,Moderate,148,PM2.5
2025-07-03,Chamarajanagar,1,Good,38,PM10
2025-07-03,Chandigarh,3,Good,48,"NH3, O3, PM10"
2025-07-03,Chandrapur,2,Satisfactory,56,"CO, SO2"
2025-07-03,Bilaspur,1,Good,23,CO
2025-07-03,Chengalpattu,1,Satisfactory,53,PM10
2025-07-03,Barrackpore,1,Good,37,CO
2025-07-03,Baripada,1,Good,50,PM10
2025-07-03,Kadapa,1,Satisfactory,64,PM2.5
2025-07-03,Agra,6,Good,47,"PM10, PM2.5"
2025-07-03,Ahmedabad,9,Satisfactory,77,"CO, PM10, PM2.5"
2025-07-03,Ahmednagar,1,Good,32,PM10
2025-07-03,Ajmer,1,Satisfactory,72,NO2
2025-07-03,Alwar,1,Satisfactory,78,CO
2025-07-03,Amaravati,1,Good,35,NO2
2025-07-03,Amravati,2,Good,43,PM10
2025-07-03,Angul,1,Satisfactory,96,CO
2025-07-03,Ankleshwar,1,Satisfactory,68,O3
2025-07-03,Araria,1,Good,47,NO2
2025-07-03,Barmer,1,Satisfactory,91,PM10
2025-07-03,Ariyalur,1,Good,50,PM10
2025-07-03,Asansol,3,Good,36,"O3, PM10, PM2.5"
2025-07-03,Aurangabad(Maharashtra),3,Good,39,"PM10, PM2.5"
2025-07-03,Baddi,1,Satisfactory,89,PM10
2025-07-03,Badlapur,1,Satisfactory,54,PM10
2025-07-03,Bagalkot,1,Good,46,PM10
2025-07-03,Baghpat,1,Good,49,PM10
2025-07-03,Balasore,1,Good,44,CO
2025-07-03,Banswara,1,Satisfactory,58,PM10
2025-07-03,Baran,1,Satisfactory,70,O3
2025-07-03,Barbil,1,Good,30,CO
2025-07-03,Bareilly,2,Satisfactory,68,SO2
2025-07-03,Arrah,1,Good,39,PM10
2025-07-03,Chennai,6,Satisfactory,82,"O3, PM10"
2025-07-03,Begusarai,1,Satisfactory,80,NO2
2025-07-03,Chikkaballapur,1,Good,22,O3
2025-07-03,Gurugram,1,Satisfactory,54,PM10
2025-07-03,Guwahati,3,Satisfactory,57,"CO, PM10, PM2.5"
2025-07-03,Gwalior,3,Satisfactory,80,"O3, PM10"
2025-07-03,Hajipur,1,Satisfactory,79,O3
2025-07-03,Haldia,1,Good,45,O3
2025-07-03,Hanumangarh,1,Good,46,PM10
2025-07-03,Hapur,1,Good,41,PM10
2025-07-03,Hosur,1,Satisfactory,70,PM10
2025-07-03,Howrah,5,Good,45,"CO, O3"
2025-07-03,Hyderabad,11,Satisfactory,59,"PM10, PM2.5"
2025-07-03,Imphal,1,Moderate,111,SO2
2025-07-03,Gummidipoondi,1,Satisfactory,99,PM10
2025-07-03,Indore,2,Good,38,"PM10, SO2"
2025-07-03,Jaipur,6,Satisfactory,62,"CO, NO2, PM10"
2025-07-03,Jaisalmer,1,Satisfactory,94,PM10
2025-07-03,Jalandhar,1,Satisfactory,62,PM10
2025-07-03,Jalgaon,1,Satisfactory,65,PM10
2025-07-03,Jalna,1,Good,44,NO2
2025-07-03,Jalore,1,Satisfactory,59,PM10
2025-07-03,Jhalawar,1,Good,42,NO2
2025-07-03,Jhansi,1,Good,42,SO2
2025-07-03,Jhunjhunu,1,Good,47,PM10
2025-07-03,Jodhpur,5,Satisfactory,52,PM10
2025-07-03,Chhal,1,Good,29,CO
2025-07-03,Jabalpur,4,Good,46,"CO, PM10"
2025-07-03,Greater Noida,2,Moderate,104,PM10
2025-07-03,Hubballi,1,Good,42,PM10
2025-07-03,Chittoor,1,Satisfactory,74,PM2.5
2025-07-03,Chikkamagaluru,1,Good,33,PM10
2025-07-03,Gorakhpur,1,Good,37,SO2
2025-07-03,Chittorgarh,1,Good,26,O3
2025-07-03,Churu,1,Satisfactory,61,PM10
2025-07-03,Coimbatore,1,Satisfactory,69,CO
2025-07-03,Cuddalore,1,Good,29,PM10
2025-07-03,Cuttack,1,Satisfactory,63,CO
2025-07-03,Damoh,1,Good,26,PM10
2025-07-03,Davanagere,1,Good,26,O3
2025-07-03,Dehradun,1,Good,22,PM10
2025-07-03,Delhi,36,Satisfactory,72,PM10
2025-07-03,Dewas,1,Good,47,SO2
2025-07-03,Dausa,1,Good,47,PM10
2025-07-03,Dharwad,1,Satisfactory,57,PM10
2025-07-03,Ghaziabad,4,Satisfactory,71,PM10
2025-07-03,Dhanbad,1,Satisfactory,79,NO2
2025-07-03,Gandhinagar,2,Satisfactory,60,PM10
2025-07-03,Firozabad,1,Good,31,PM10
2025-07-03,Eloor,1,Satisfactory,52,CO
2025-07-03,Durgapur,2,Good,41,PM10
2025-07-03,Gaya,3,Good,47,"CO, PM10, PM2.5"
2025-07-03,Dindigul,1,Good,36,PM10
2025-07-03,Dhule,1,Good,48,PM10
2025-07-03,Dholpur,1,Poor,234,PM10
2025-07-03,Dungarpur,1,Satisfactory,54,PM10
2025-07-04,Navi Mumbai,6,Good,36,PM10
2025-07-04,Muzaffarnagar,1,Satisfactory,64,PM10
2025-07-04,Muzaffarpur,3,Good,46,"O3, PM10"
2025-07-04,Mysuru,1,Good,34,PM10
2025-07-04,Nagaon,1,Satisfactory,64,PM2.5
2025-07-04,Nagapattinam,1,Good,44,PM10
2025-07-04,Nagaur,1,Good,44,PM10
2025-07-04,Nagpur,4,Good,40,"CO, PM10"
2025-07-04,Nalbari,1,Good,50,PM2.5
2025-07-04,Nanded,1,Good,39,O3
2025-07-04,Nashik,4,Good,31,"O3, PM10"
2025-07-04,Noida,3,Satisfactory,75,"O3, PM10"
2025-07-04,Puducherry,1,Good,43,PM10
2025-07-04,Pali,1,Satisfactory,82,PM2.5
2025-07-04,Palkalaiperur,1,Good,29,PM10
2025-07-04,Panchgaon,1,Good,43,PM10
2025-07-04,Patiala,1,Good,45,CO
2025-07-04,Patna,6,Satisfactory,60,"CO, O3, PM10"
2025-07-04,Perundurai,1,Good,38,CO
2025-07-04,Pimpri-Chinchwad,4,Satisfactory,56,PM10
2025-07-04,Pithampur,1,Good,50,PM10
2025-07-04,Pratapgarh,1,Good,36,PM10
2025-07-04,Prayagraj,3,Satisfactory,65,"PM10, SO2"
2025-07-04,Munger,1,Good,35,CO
2025-07-04,Ooty,1,Good,45,PM10
2025-07-04,Mumbai,25,Good,48,"CO, PM10"
2025-07-04,Katni,1,Satisfactory,53,PM10
2025-07-04,Moradabad,6,Good,43,"CO, O3"
2025-07-04,Pudukottai,1,Good,21,PM10
2025-07-04,Keonjhar,1,Satisfactory,85,CO
2025-07-04,Khanna,1,Satisfactory,57,CO
2025-07-04,Khurja,1,Satisfactory,95,PM10
2025-07-04,Kishanganj,1,Satisfactory,69,PM2.5
2025-07-04,Kohima,1,Satisfactory,65,SO2
2025-07-04,Kolhapur,2,Good,28,"O3, PM10"
2025-07-04,Kolkata,6,Good,46,"PM10, PM2.5"
2025-07-04,Kollam,1,Satisfactory,52,PM10
2025-07-04,Korba,1,Satisfactory,54,PM10
2025-07-04,Kota,3,Satisfactory,52,PM10
2025-07-04,Kunjemura,1,Good,31,PM10
2025-07-04,Latur,1,Good,31,PM10
2025-07-04,Lucknow,6,Satisfactory,60,"CO, PM10, PM2.5"
2025-07-04,Ludhiana,1,Satisfactory,69,PM10
2025-07-04,Madikeri,1,Good,25,PM10
2025-07-04,Madurai,1,Good,33,PM10
2025-07-04,Mahad,1,Good,42,PM10
2025-07-04,Malegaon,1,Good,46,PM2.5
2025-07-04,Mandi Gobindgarh,1,Satisfactory,87,CO
2025-07-04,Mandideep,1,Satisfactory,64,PM10
2025-07-04,Mangalore,1,Good,39,PM10
2025-07-04,Meerut,3,Satisfactory,58,"O3, PM10"
2025-07-04,Milupara,1,Satisfactory,71,O3
2025-07-04,Mira-Bhayandar,1,Good,38,PM10
2025-07-04,Motihari,1,Good,35,CO
2025-07-04,Pune,8,Satisfactory,53,CO
2025-07-04,Yadgir,1,Good,42,NO2
2025-07-04,Raipur,3,Good,49,"CO, PM10"
2025-07-04,Thiruvananthapuram,2,Satisfactory,52,"PM10, PM2.5"
2025-07-04,Thoothukudi,1,Satisfactory,75,CO
2025-07-04,Thrissur,1,Good,43,PM10
2025-07-04,Tiruchirappalli,1,Good,43,PM10
2025-07-04,Tirumala,1,Good,26,PM10
2025-07-04,Tirunelveli,1,Good,34,PM10
2025-07-04,Tirupati,1,Satisfactory,51,PM2.5
2025-07-04,Tirupur,1,Good,42,PM10
2025-07-04,Tonk,1,Good,46,PM10
2025-07-04,Tumakuru,1,Satisfactory,51,PM10
2025-07-04,Tumidih,1,Good,24,PM10
2025-07-04,Thanjavur,1,Good,35,PM10
2025-07-04,Udaipur,1,Satisfactory,56,PM10
2025-07-04,Vapi,1,Satisfactory,71,PM10
2025-07-04,Varanasi,4,Good,30,SO2
2025-07-04,Vatva,1,Good,48,PM10
2025-07-04,Vellore,1,Good,25,PM10
2025-07-04,Vijayapura,1,Good,47,PM10
2025-07-04,Vijayawada,3,Satisfactory,63,"PM10, PM2.5"
2025-07-04,Virar,1,Good,49,CO
2025-07-04,Virudhunagar,1,Good,38,PM10
2025-07-04,Visakhapatnam,1,Satisfactory,91,PM10
2025-07-04,Vrindavan,1,Satisfactory,67,PM2.5
2025-07-04,Katihar,1,Good,18,SO2
2025-07-04,Ulhasnagar,1,Satisfactory,57,PM10
2025-07-04,Thane,2,Satisfactory,54,PM10
2025-07-04,Tensa,1,Good,32,PM10
2025-07-04,Talcher,1,Moderate,105,CO
2025-07-04,Rairangpur,1,Satisfactory,62,PM10
2025-07-04,Rajamahendravaram,1,Good,39,PM10
2025-07-04,Rajsamand,1,Satisfactory,81,O3
2025-07-04,Ramanagara,1,Good,33,CO
2025-07-04,Ramanathapuram,1,Good,41,PM10
2025-07-04,Ratlam,1,Good,45,PM10
2025-07-04,Rishikesh,1,Good,29,PM10
2025-07-04,Rourkela,3,Satisfactory,58,"PM10, PM2.5"
2025-07-04,Sagar,2,Satisfactory,66,"CO, PM10"
2025-07-04,Salem,1,Satisfactory,57,SO2
2025-07-04,Samastipur,1,Satisfactory,89,PM10
2025-07-04,Sangli,1,Good,27,PM10
2025-07-04,Sawai Madhopur,1,Good,47,CO
2025-07-04,Shillong,1,Good,8,PM10
2025-07-04,Shivamogga,1,Good,37,PM10
2025-07-04,Sikar,1,Satisfactory,66,O3
2025-07-04,Silchar,1,Good,49,PM10
2025-07-04,Siliguri,1,Good,35,PM10
2025-07-04,Singrauli,1,Good,49,SO2
2025-07-04,Sirohi,1,Good,28,PM10
2025-07-04,Sivasagar,1,Good,25,PM10
2025-07-04,Siwan,1,Moderate,102,CO
2025-07-04,Solapur,2,Good,40,"O3, PM10"
2025-07-04,Sri Ganganagar,1,Satisfactory,82,PM10
2025-07-04,Suakati,1,Good,49,PM10
2025-07-04,Purnia,1,Good,36,PM10
2025-07-04,Kashipur,1,Good,44,CO
2025-07-04,Ajmer,1,Good,45,PM10
2025-07-04,Kanpur,3,Satisfactory,52,"CO, PM10"
2025-07-04,Belapur,1,Moderate,136,NO2
2025-07-04,Bengaluru,13,Satisfactory,54,PM10
2025-07-04,Bettiah,1,Satisfactory,65,CO
2025-07-04,Bhagalpur,2,Satisfactory,53,"PM10, SO2"
2025-07-04,Bharatpur,1,Good,39,PM10
2025-07-04,Bhilai,3,Good,29,"CO, PM10"
2025-07-04,Bhilwara,1,Satisfactory,66,PM10
2025-07-04,Bhiwadi,2,Satisfactory,91,"PM10, PM2.5"
2025-07-04,Bhiwandi,1,Good,49,PM10
2025-07-04,Bhopal,3,Good,34,PM10
2025-07-04,Bhubaneswar,2,Satisfactory,66,CO
2025-07-04,Begusarai,1,Satisfactory,84,NO2
2025-07-04,Bikaner,1,Satisfactory,64,PM10
2025-07-04,Boisar,1,Good,32,PM10
2025-07-04,Brajrajnagar,1,Satisfactory,68,CO
2025-07-04,Bulandshahr,1,Satisfactory,52,PM10
2025-07-04,Bundi,1,Good,47,PM10
2025-07-04,Buxar,1,Good,40,O3
2025-07-04,Byasanagar,1,Satisfactory,75,CO
2025-07-04,Byrnihat,1,Moderate,122,PM2.5
2025-07-04,Chamarajanagar,1,Good,42,PM10
2025-07-04,Chandigarh,3,Satisfactory,53,"CO, O3, PM10"
2025-07-04,Chandrapur,2,Satisfactory,58,"CO, SO2"
2025-07-04,Chengalpattu,1,Satisfactory,55,PM10
2025-07-04,Bileipada,1,Good,39,PM2.5
2025-07-04,Bathinda,1,Good,50,PM10
2025-07-04,Barrackpore,1,Satisfactory,52,PM10
2025-07-04,Barmer,1,Satisfactory,57,PM10
2025-07-04,Agartala,1,Good,25,SO2
2025-07-04,Agra,4,Satisfactory,58,"PM10, PM2.5"
2025-07-04,Ahmedabad,7,Good,50,"CO, NO2, PM10"
2025-07-04,Karauli,1,Moderate,104,PM10
2025-07-04,Akola,1,Good,39,PM10
2025-07-04,Alwar,1,Satisfactory,72,CO
2025-07-04,Amaravati,1,Good,43,PM10
2025-07-04,Amravati,2,Good,35,PM10
2025-07-04,Amritsar,1,Good,40,PM2.5
2025-07-04,Anantapur,1,Satisfactory,55,PM2.5
2025-07-04,Angul,1,Satisfactory,78,CO
2025-07-04,Ankleshwar,1,Satisfactory,68,O3
2025-07-04,Ariyalur,1,Good,49,PM10
2025-07-04,Asansol,4,Satisfactory,60,PM10
2025-07-04,Aurangabad(Maharashtra),3,Satisfactory,52,"O3, PM10"
2025-07-04,Baddi,1,Moderate,109,PM10
2025-07-04,Badlapur,1,Satisfactory,58,PM10
2025-07-04,Bagalkot,1,Good,42,PM10
2025-07-04,Baghpat,1,Good,43,PM10
2025-07-04,Balasore,1,Good,45,CO
2025-07-04,Banswara,1,Satisfactory,52,PM10
2025-07-04,Baran,1,Satisfactory,61,O3
2025-07-04,Barbil,1,Good,33,PM10
2025-07-04,Bareilly,2,Satisfactory,70,"PM10, SO2"
2025-07-04,Baripada,1,Good,36,PM10
2025-07-04,Chennai,7,Satisfactory,67,PM10
2025-07-04,Chhapra,1,Moderate,115,NO2
2025-07-04,Ahmednagar,1,Good,26,PM2.5
2025-07-04,Chikkamagaluru,1,Good,25,PM10
2025-07-04,Hanumangarh,1,Good,45,O3
2025-07-04,Hapur,1,Good,43,PM10
2025-07-04,Hassan,1,Satisfactory,51,PM10
2025-07-04,Haveri,1,Good,46,PM10
2025-07-04,Hosur,1,Satisfactory,52,PM10
2025-07-04,Howrah,5,Satisfactory,52,"O3, PM10"
2025-07-04,Hubballi,1,Good,45,PM10
2025-07-04,Hyderabad,10,Satisfactory,56,PM10
2025-07-04,Imphal,1,Moderate,111,SO2
2025-07-04,Indore,2,Good,42,"PM10, SO2"
2025-07-04,Jabalpur,3,Good,43,"CO, NO2, PM10"
2025-07-04,Jaipur,6,Moderate,105,"NO2, PM10, PM2.5"
2025-07-04,Jaisalmer,1,Satisfactory,64,PM10
2025-07-04,Jalandhar,1,Satisfactory,67,PM10
2025-07-04,Jalgaon,1,Good,42,PM10
2025-07-04,Jalna,1,Good,50,PM10
2025-07-04,Jalore,1,Good,48,PM10
2025-07-04,Jhalawar,1,Satisfactory,62,NO2
2025-07-04,Jhansi,1,Good,46,PM10
2025-07-04,Jhunjhunu,1,Satisfactory,52,O3
2025-07-04,Jodhpur,5,Good,44,"PM10, PM2.5"
2025-07-04,Kadapa,1,Satisfactory,67,PM2.5
2025-07-04,Kalyan,1,Satisfactory,93,PM10
2025-07-04,Kannur,1,Satisfactory,62,PM10
2025-07-04,Chikkaballapur,1,Good,23,O3
2025-07-04,Haldia,1,Good,29,PM10
2025-07-04,Hajipur,1,Satisfactory,100,PM2.5
2025-07-04,Kalaburagi,1,Good,37,CO
2025-07-04,Guwahati,2,Good,41,PM10
2025-07-04,Gwalior,3,Satisfactory,58,"O3, PM10, PM2.5"
2025-07-04,Chittorgarh,1,Good,42,O3
2025-07-04,Coimbatore,1,Good,43,PM10
2025-07-04,Cuddalore,2,Good,28,"PM10, PM2.5"
2025-07-04,Cuttack,1,Satisfactory,66,CO
2025-07-04,Damoh,1,Good,24,PM10
2025-07-04,Dausa,1,Moderate,108,PM10
2025-07-04,Davanagere,1,Good,39,CO
2025-07-04,Dehradun,1,Good,23,PM10
2025-07-04,Delhi,38,Satisfactory,78,"O3, PM10, PM2.5"
2025-07-04,Dewas,1,Satisfactory,58,PM10
2025-07-04,Dhanbad,1,Satisfactory,78,NO2
2025-07-04,Churu,1,Satisfactory,64,PM10
2025-07-04,Dhule,1,Good,49,PM10
2025-07-04,Gurugram,1,Satisfactory,66,O3
2025-07-04,Dharwad,1,Satisfactory,56,PM10
2025-07-04,Gummidipoondi,1,Moderate,114,PM10
2025-07-04,Greater Noida,2,Satisfactory,94,PM10
2025-07-04,Ghaziabad,4,Satisfactory,71,PM10
2025-07-04,Chittoor,1,Satisfactory,69,PM2.5
2025-07-04,Gandhinagar,3,Good,43,"NO2, PM10, SO2"
2025-07-04,Eloor,1,Satisfactory,52,CO
2025-07-04,Durgapur,3,Satisfactory,62,"CO, PM10"
2025-07-04,Dungarpur,1,Good,33,PM10
2025-07-04,Dindigul,1,Good,40,PM10
2025-07-04,Gaya,3,Satisfactory,58,"PM10, PM2.5"
2025-07-05,Muzaffarnagar,1,Satisfactory,67,PM10
2025-07-05,Muzaffarpur,3,Good,46,"PM10, PM2.5"
2025-07-05,Mysuru,1,Good,29,PM10
2025-07-05,Nagaon,1,Satisfactory,64,PM2.5
2025-07-05,Nagapattinam,1,Good,50,PM10
2025-07-05,Nagaur,1,Satisfactory,67,PM10
2025-07-05,Nagpur,4,Good,45,"CO, PM10"
2025-07-05,Naharlagun,1,Good,19,PM10
2025-07-05,Nalbari,1,Good,50,PM2.5
2025-07-05,Nanded,1,Good,40,PM10
2025-07-05,Navi Mumbai,6,Good,45,PM10
2025-07-05,Nashik,4,Good,40,PM10
2025-07-05,Nayagarh,1,Good,24,O3
2025-07-05,Noida,3,Satisfactory,77,"CO, PM10, PM2.5"
2025-07-05,Palkalaiperur,1,Good,32,PM10
2025-07-05,Panchgaon,1,Satisfactory,60,O3
2025-07-05,Patiala,1,Good,48,CO
2025-07-05,Patna,6,Satisfactory,57,"CO, O3, PM10"
2025-07-05,Perundurai,1,Good,46,CO
2025-07-05,Munger,1,Good,34,CO
2025-07-05,Pimpri-Chinchwad,4,Satisfactory,52,PM10
2025-07-05,Pithampur,1,Good,36,PM10
2025-07-05,Nandesari,1,Moderate,190,PM2.5
2025-07-05,Pali,1,Good,42,PM10
2025-07-05,Madurai,1,Good,28,PM10
2025-07-05,Motihari,1,Good,38,CO
2025-07-05,Keonjhar,1,Satisfactory,63,CO
2025-07-05,Pratapgarh,1,Good,38,PM10
2025-07-05,Khanna,1,Satisfactory,91,PM2.5
2025-07-05,Khurja,1,Satisfactory,99,PM2.5
2025-07-05,Kolhapur,2,Good,32,PM10
2025-07-05,Kolkata,6,Good,46,"PM10, PM2.5"
2025-07-05,Kollam,1,Satisfactory,51,PM10
2025-07-05,Korba,2,Satisfactory,61,"CO, PM10"
2025-07-05,Kota,3,Satisfactory,80,PM10
2025-07-05,Kunjemura,1,Good,25,PM10
2025-07-05,Latur,1,Good,32,PM10
2025-07-05,Mumbai,24,Satisfactory,51,PM10
2025-07-05,Lucknow,6,Satisfactory,61,"CO, PM2.5"
2025-07-05,Madikeri,1,Good,20,PM10
2025-07-05,Mahad,1,Good,34,PM10
2025-07-05,Malegaon,1,Satisfactory,63,PM10
2025-07-05,Mandi Gobindgarh,1,Satisfactory,79,CO
2025-07-05,Mandideep,1,Satisfactory,54,PM10
2025-07-05,Mangalore,1,Good,40,PM10
2025-07-05,Manguraha,1,Satisfactory,78,CO
2025-07-05,Meerut,3,Satisfactory,67,PM10
2025-07-05,Milupara,1,Good,32,O3
2025-07-05,Mira-Bhayandar,1,Good,36,PM10
2025-07-05,Moradabad,6,Satisfactory,58,"O3, PM10"
2025-07-05,Ludhiana,1,Satisfactory,97,PM10
2025-07-05,Prayagraj,3,Satisfactory,52,"PM10, SO2"
2025-07-05,Suakati,1,Good,47,PM10
2025-07-05,Pune,9,Good,44,"CO, PM10"
2025-07-05,Thanjavur,1,Good,40,PM10
2025-07-05,Thiruvananthapuram,2,Satisfactory,53,"PM10, PM2.5"
2025-07-05,Thoothukudi,1,Satisfactory,87,CO
2025-07-05,Thrissur,1,Good,44,PM10
2025-07-05,Tiruchirappalli,1,Satisfactory,55,O3
2025-07-05,Tirumala,1,Good,28,PM10
2025-07-05,Tirunelveli,1,Good,35,CO
2025-07-05,Tirupati,1,Satisfactory,51,PM2.5
2025-07-05,Tirupur,1,Good,42,PM10
2025-07-05,Tonk,1,Good,44,PM10
2025-07-05,Tumakuru,1,Good,44,PM10
2025-07-05,Tumidih,1,Good,18,CO
2025-07-05,Udaipur,1,Satisfactory,52,PM10
2025-07-05,Ulhasnagar,1,Satisfactory,52,PM10
2025-07-05,Vapi,1,Satisfactory,60,PM10
2025-07-05,Varanasi,4,Good,36,SO2
2025-07-05,Vatva,1,Good,48,PM10
2025-07-05,Vellore,1,Good,22,PM10
2025-07-05,Vijayawada,3,Satisfactory,56,PM10
2025-07-05,Virar,1,Good,32,CO
2025-07-05,Visakhapatnam,1,Moderate,107,PM10
2025-07-05,Yadgir,1,Good,40,NO2
2025-07-05,Katni,1,Good,31,PM10
2025-07-05,Thane,1,Satisfactory,66,PM10
2025-07-05,Tensa,1,Good,36,PM10
2025-07-05,Talcher,1,Satisfactory,85,CO
2025-07-05,Sri Ganganagar,1,Satisfactory,84,PM10
2025-07-05,Purnia,1,Good,33,PM10
2025-07-05,Raipur,4,Good,48,"CO, PM10"
2025-07-05,Rairangpur,1,Satisfactory,56,PM10
2025-07-05,Rajamahendravaram,1,Good,50,PM10
2025-07-05,Rajsamand,1,Satisfactory,87,O3
2025-07-05,Ramanagara,1,Good,42,CO
2025-07-05,Ramanathapuram,1,Good,43,PM10
2025-07-05,Ratlam,1,Good,42,PM10
2025-07-05,Rishikesh,1,Good,35,PM10
2025-07-05,Rourkela,3,Satisfactory,57,"PM10, PM2.5"
2025-07-05,Sagar,2,Satisfactory,62,"CO, PM10"
2025-07-05,Puducherry,1,Good,45,PM10
2025-07-05,Salem,1,Satisfactory,73,SO2
2025-07-05,Sangli,1,Good,33,PM10
2025-07-05,Sawai Madhopur,1,Satisfactory,62,PM10
2025-07-05,Shillong,1,Good,13,O3
2025-07-05,Shivamogga,1,Good,44,PM10
2025-07-05,Sikar,1,Good,39,O3
2025-07-05,Silchar,1,Good,49,PM10
2025-07-05,Siliguri,1,Good,38,CO
2025-07-05,Singrauli,1,Good,42,SO2
2025-07-05,Sirohi,1,Good,31,PM10
2025-07-05,Sivasagar,1,Good,26,PM10
2025-07-05,Solapur,2,Good,41,"O3, PM10"
2025-07-05,Samastipur,1,Satisfactory,75,PM10
2025-07-05,Katihar,1,Satisfactory,93,PM10
2025-07-05,Jabalpur,4,Satisfactory,52,"CO, PM2.5"
2025-07-05,Karauli,1,Satisfactory,99,PM2.5
2025-07-05,Begusarai,1,Satisfactory,57,NO2
2025-07-05,Belapur,1,Good,29,NO2
2025-07-05,Bengaluru,13,Satisfactory,54,PM10
2025-07-05,Bhagalpur,1,Good,48,SO2
2025-07-05,Bharatpur,1,Good,34,O3
2025-07-05,Bhilai,2,Good,20,"O3, PM10"
2025-07-05,Bhiwadi,2,Moderate,122,"PM10, PM2.5"
2025-07-05,Bhiwandi,1,Good,45,PM10
2025-07-05,Bhopal,3,Good,31,"CO, PM10"
2025-07-05,Bhubaneswar,2,Satisfactory,86,CO
2025-07-05,Bileipada,1,Good,40,PM2.5
2025-07-05,Boisar,1,Good,40,PM10
2025-07-05,Brajrajnagar,1,Satisfactory,81,CO
2025-07-05,Bulandshahr,1,Satisfactory,60,PM10
2025-07-05,Bundi,1,Satisfactory,54,PM10
2025-07-05,Buxar,1,Good,34,O3
2025-07-05,Byasanagar,1,Satisfactory,74,CO
2025-07-05,Chamarajanagar,1,Good,48,PM10
2025-07-05,Chandigarh,3,Satisfactory,55,"CO, O3, PM10"
2025-07-05,Chandrapur,2,Satisfactory,57,"CO, SO2"
2025-07-05,Chengalpattu,1,Satisfactory,60,PM10
2025-07-05,Chennai,8,Satisfactory,68,"CO, PM10"
2025-07-05,Chhapra,1,Moderate,115,NO2
2025-07-05,Bathinda,1,Good,43,NO2
2025-07-05,Barrackpore,1,Satisfactory,54,PM10
2025-07-05,Barmer,1,Good,48,PM10
2025-07-05,Baripada,1,Good,40,CO
2025-07-05,Kashipur,1,Good,43,CO
2025-07-05,Agra,5,Good,41,"NO2, PM10"
2025-07-05,Ahmednagar,1,Good,30,PM2.5
2025-07-05,Aizawl,1,Good,10,PM10
2025-07-05,Ajmer,1,Satisfactory,55,PM10
