date,city,no_stations,aqi_category,aqi,prominent_pollutant
2022-06-03,Imphal,1,Satisfactory,85,SO2
2022-06-03,Kohima,1,Satisfactory,53,SO2
2022-06-04,Imphal,1,Satisfactory,85,SO2
2022-06-04,Talcher,1,Moderate,101,SO2
2022-06-05,Imphal,1,Satisfactory,87,SO2
2022-06-06,Imphal,1,Satisfactory,88,SO2
2022-06-06,Pune,6,Satisfactory,88,"CO, PM2.5, SO2"
2022-06-07,Gorakhpur,1,Good,44,SO2
2022-06-07,Imphal,2,Satisfactory,83,"PM10, SO2"
2022-06-07,Pune,6,Satisfactory,84,"CO, PM2.5, SO2"
2022-06-07,Ramanagara,1,Good,30,SO2
2022-06-08,Imphal,2,Satisfactory,80,"PM10, SO2"
2022-06-08,Pune,5,Satisfactory,82,"O3, PM2.5, SO2"
2022-06-08,Ramanagara,1,Good,30,SO2
2022-06-08,Talcher,1,Satisfactory,69,SO2
2022-06-09,Ahmedabad,8,Satisfactory,90,"PM10, PM2.5, SO2"
2022-06-09,Imphal,2,Satisfactory,78,"PM10, SO2"
2022-06-09,Ramanagara,1,Good,28,SO2
2022-06-10,Imphal,2,Satisfactory,81,"PM10, SO2"
2022-06-10,Ramanagara,1,Good,31,SO2
2022-06-11,Chennai,8,Satisfactory,69,"CO, PM10, SO2"
2022-06-11,Imphal,2,Satisfactory,70,"PM10, SO2"
2022-06-11,Pune,5,Satisfactory,79,"CO, SO2"
2022-06-11,Ramanagara,1,Good,29,SO2
2022-06-12,Imphal,2,Satisfactory,82,"PM10, SO2"
2022-06-12,Ramanagara,1,Good,29,SO2
2022-06-13,Pune,4,Satisfactory,72,"CO, SO2"
2022-06-13,Ramanagara,1,Good,28,SO2
2022-06-14,Pune,6,Satisfactory,76,"CO, SO2"
2022-06-15,Imphal,1,Good,43,SO2
2022-06-15,Madikeri,1,Good,32,SO2
2022-06-15,Pune,6,Satisfactory,80,"CO, PM2.5, SO2"
2022-06-16,Aizawl,1,Good,19,SO2
2022-06-16,Gorakhpur,1,Good,46,SO2
2022-06-16,Madikeri,1,Good,43,SO2
2022-06-16,Mumbai,17,Satisfactory,51,"CO, PM10, SO2"
2022-06-16,Pune,4,Satisfactory,75,"CO, SO2"
2022-06-17,Aizawl,1,Good,19,SO2
2022-06-17,Gorakhpur,1,Good,46,SO2
2022-06-17,Imphal,2,Satisfactory,66,SO2
2022-06-17,Kohima,1,Good,50,SO2
2022-06-17,Madikeri,1,Good,40,SO2
2022-06-17,Prayagraj,3,Satisfactory,51,"PM10, SO2"
2022-06-17,Ramanagara,1,Good,29,SO2
2022-06-17,Vrindavan,1,Good,39,SO2
2022-06-18,Aizawl,1,Good,19,SO2
2022-06-18,Imphal,2,Satisfactory,65,SO2
2022-06-18,Kohima,1,Good,50,SO2
2022-06-18,Mumbai,17,Satisfactory,60,"O3, PM10, SO2"
2022-06-18,Prayagraj,3,Satisfactory,54,"PM10, SO2"
2022-06-18,Pune,5,Satisfactory,80,"CO, O3, SO2"
2022-06-18,Srinagar,1,Satisfactory,56,SO2
2022-06-19,Gorakhpur,1,Good,45,SO2
2022-06-19,Imphal,2,Satisfactory,65,SO2
2022-06-19,Kohima,1,Good,49,SO2
2022-06-19,Prayagraj,3,Good,50,"PM10, SO2"
2022-06-19,Pune,4,Satisfactory,76,"CO, PM2.5, SO2"
2022-06-19,Ramanagara,1,Good,30,SO2
2022-06-19,Vrindavan,1,Good,39,SO2
2022-06-20,Gorakhpur,1,Good,45,SO2
2022-06-20,Imphal,2,Satisfactory,66,SO2
2022-06-20,Madikeri,1,Good,33,SO2
2022-06-20,Mumbai,14,Good,44,"CO, PM10, SO2"
2022-06-20,Pune,4,Satisfactory,81,"CO, PM2.5, SO2"
2022-06-20,Srinagar,1,Satisfactory,57,SO2
2022-06-20,Vrindavan,1,Good,40,SO2
2022-06-21,Agartala,2,Good,24,"PM10, SO2"
2022-06-21,Aizawl,1,Good,19,SO2
2022-06-21,Gorakhpur,1,Good,45,SO2
2022-06-21,Imphal,2,Satisfactory,66,SO2
2022-06-21,Kohima,1,Good,50,SO2
2022-06-21,Madikeri,1,Good,23,SO2
2022-06-21,Mumbai,14,Good,48,"CO, PM10, SO2"
2022-06-21,Prayagraj,2,Good,44,SO2
2022-06-21,Srinagar,1,Good,45,SO2
2022-06-22,Aizawl,1,Good,20,SO2
2022-06-22,Imphal,2,Satisfactory,69,SO2
2022-06-22,Madikeri,1,Good,32,SO2
2022-06-22,Mumbai,17,Satisfactory,58,"CO, O3, SO2"
2022-06-22,Ramanagara,1,Good,27,SO2
2022-06-23,Agartala,2,Good,28,"PM10, SO2"
2022-06-23,Imphal,2,Satisfactory,70,SO2
2022-06-23,Kohima,1,Satisfactory,53,SO2
2022-06-23,Pune,4,Satisfactory,85,"CO, SO2"
2022-06-24,Agartala,2,Good,26,"PM10, SO2"
2022-06-24,Gorakhpur,1,Good,45,SO2
2022-06-24,Imphal,1,Satisfactory,93,SO2
2022-06-24,Mumbai,14,Good,48,"CO, PM10, SO2"
2022-06-24,Prayagraj,2,Satisfactory,53,"PM10, SO2"
2022-06-24,Pune,5,Satisfactory,75,"CO, SO2"
2022-06-25,Gorakhpur,1,Good,45,SO2
2022-06-25,Imphal,1,Satisfactory,94,SO2
2022-06-25,Kohima,1,Satisfactory,56,SO2
2022-06-25,Mumbai,13,Good,49,"CO, SO2"
2022-06-25,Pune,5,Satisfactory,70,"CO, PM2.5, SO2"
2022-06-26,Gorakhpur,1,Good,45,SO2
2022-06-26,Imphal,1,Satisfactory,95,SO2
2022-06-26,Kohima,1,Satisfactory,52,SO2
2022-06-26,Mumbai,13,Satisfactory,55,"CO, SO2"
2022-06-26,Pune,5,Satisfactory,74,"CO, SO2"
2022-06-27,Gorakhpur,1,Good,45,SO2
2022-06-27,Imphal,1,Satisfactory,95,SO2
2022-06-27,Mumbai,11,Satisfactory,54,"CO, SO2"
2022-06-27,Prayagraj,2,Satisfactory,61,"PM10, SO2"
2022-06-27,Pune,4,Satisfactory,83,"CO, SO2"
2022-06-28,Gorakhpur,1,Good,46,SO2
2022-06-28,Imphal,1,Satisfactory,95,SO2
2022-06-28,Madikeri,1,Good,21,SO2
2022-06-28,Mumbai,12,Satisfactory,51,"CO, PM10, SO2"
2022-06-29,Gorakhpur,1,Good,45,SO2
2022-06-29,Mumbai,11,Satisfactory,59,"CO, PM10, SO2"
2022-06-29,Prayagraj,2,Good,49,"PM10, SO2"
2022-06-29,Pune,6,Satisfactory,84,"CO, SO2"
2022-06-30,Gorakhpur,1,Good,46,SO2
2022-06-30,Imphal,1,Good,42,SO2
2022-06-30,Kohima,1,Satisfactory,56,SO2
2022-06-30,Lucknow,5,Satisfactory,58,"O3, PM10, SO2"
2022-06-30,Mumbai,12,Satisfactory,58,"CO, PM2.5, SO2"
2022-06-30,Prayagraj,3,Good,47,"PM10, SO2"
2022-06-30,Ramanagara,1,Good,28,SO2
2022-06-30,Vrindavan,1,Good,41,SO2
2022-07-01,Agra,6,Good,42,"O3, PM2.5, SO2"
2022-07-01,Faridabad,3,Satisfactory,85,"CO, PM10, SO2"
2022-07-01,Gorakhpur,1,Good,46,SO2
2022-07-01,Imphal,1,Good,42,SO2
2022-07-01,Koppal,1,Good,23,SO2
2022-07-01,Mumbai,12,Satisfactory,58,"CO, O3, SO2"
2022-07-01,Prayagraj,2,Satisfactory,65,"PM10, SO2"
2022-07-01,Vrindavan,1,Good,46,SO2
2022-07-02,Gorakhpur,1,Good,46,SO2
2022-07-02,Hassan,1,Good,30,SO2
2022-07-02,Imphal,2,Satisfactory,58,"O3, SO2"
2022-07-02,Kohima,1,Satisfactory,58,SO2
2022-07-02,Madikeri,1,Good,26,SO2
2022-07-02,Mumbai,14,Satisfactory,67,"CO, PM2.5, SO2"
2022-07-02,Naharlagun,1,Good,23,SO2
2022-07-02,Prayagraj,2,Satisfactory,58,"PM10, SO2"
2022-07-02,Vrindavan,1,Good,43,SO2
2022-07-03,Gorakhpur,1,Good,47,SO2
2022-07-03,Imphal,2,Satisfactory,59,"O3, SO2"
2022-07-03,Kohima,1,Satisfactory,51,SO2
2022-07-03,Naharlagun,1,Good,23,SO2
2022-07-03,Prayagraj,3,Satisfactory,86,"PM10, SO2"
2022-07-03,Shillong,2,Good,24,"PM10, SO2"
2022-07-03,Varanasi,2,Good,49,"NO2, SO2"
2022-07-03,Vrindavan,1,Good,41,SO2
2022-07-04,Gorakhpur,1,Good,46,SO2
2022-07-04,Kohima,1,Satisfactory,55,SO2
2022-07-04,Naharlagun,1,Good,23,SO2
2022-07-04,Prayagraj,3,Satisfactory,95,"PM10, SO2"
2022-07-04,Shillong,2,Good,20,"PM10, SO2"
2022-07-04,Varanasi,3,Good,45,"NO2, PM10, SO2"
2022-07-04,Vrindavan,1,Good,42,SO2
2022-07-05,Gorakhpur,1,Good,45,SO2
2022-07-05,Imphal,2,Satisfactory,58,"O3, SO2"
2022-07-05,Kochi,1,Good,27,SO2
2022-07-05,Kohima,1,Satisfactory,51,SO2
2022-07-05,Mumbai,13,Satisfactory,60,"O3, PM2.5, SO2"
2022-07-05,Prayagraj,3,Moderate,104,"PM10, PM2.5, SO2"
2022-07-05,Ramanagara,1,Good,29,SO2
2022-07-06,Agartala,2,Good,32,"PM10, SO2"
2022-07-06,Gorakhpur,1,Good,48,SO2
2022-07-06,Imphal,2,Satisfactory,60,"O3, SO2"
2022-07-06,Kalaburagi,1,Good,23,SO2
2022-07-06,Kohima,1,Satisfactory,53,SO2
2022-07-06,Mumbai,17,Satisfactory,61,"CO, PM10, SO2"
2022-07-06,Prayagraj,2,Moderate,103,"PM10, SO2"
2022-07-07,Gadag,1,Good,24,SO2
2022-07-07,Gorakhpur,1,Good,47,SO2
2022-07-07,Imphal,2,Good,50,"O3, SO2"
2022-07-07,Madikeri,1,Good,26,SO2
2022-07-07,Mumbai,15,Satisfactory,56,"O3, PM2.5, SO2"
2022-07-07,Naharlagun,1,Good,24,SO2
2022-07-07,Panchkula,1,Good,36,SO2
2022-07-07,Prayagraj,3,Satisfactory,84,"PM10, SO2"
2022-07-07,Vrindavan,1,Good,44,SO2
2022-07-08,Aizawl,1,Good,19,SO2
2022-07-08,Chikkamagaluru,1,Good,29,SO2
2022-07-08,Gadag,1,Good,28,SO2
2022-07-08,Gorakhpur,1,Good,48,SO2
2022-07-08,Imphal,2,Satisfactory,64,"O3, SO2"
2022-07-08,Kohima,1,Satisfactory,51,SO2
2022-07-08,Madikeri,1,Good,25,SO2
2022-07-08,Prayagraj,3,Satisfactory,95,"PM10, SO2"
2022-07-09,Aizawl,1,Good,20,SO2
2022-07-09,Gadag,1,Good,25,SO2
2022-07-09,Gorakhpur,1,Good,47,SO2
2022-07-09,Mumbai,10,Satisfactory,68,"CO, O3, SO2"
2022-07-09,Prayagraj,3,Satisfactory,77,"PM10, PM2.5, SO2"
2022-07-09,Varanasi,3,Satisfactory,63,"PM10, SO2"
2022-07-10,Agartala,2,Good,32,"PM2.5, SO2"
2022-07-10,Agra,5,Good,38,"PM10, PM2.5, SO2"
2022-07-10,Aizawl,1,Good,20,SO2
2022-07-10,Faridabad,2,Satisfactory,88,"PM10, SO2"
2022-07-10,Gummidipoondi,1,Good,8,SO2
2022-07-10,Kohima,1,Satisfactory,54,SO2
2022-07-10,Mumbai,9,Satisfactory,65,"CO, PM10, SO2"
2022-07-10,Prayagraj,3,Satisfactory,82,"PM10, PM2.5, SO2"
2022-07-10,Ramanagara,1,Good,31,SO2
2022-07-10,Vrindavan,1,Good,41,SO2
2022-07-11,Aizawl,1,Good,20,SO2
2022-07-11,Chennai,7,Good,50,"CO, PM10, SO2"
2022-07-11,Gadag,1,Good,25,SO2
2022-07-11,Kohima,1,Satisfactory,57,SO2
2022-07-11,Madikeri,1,Good,36,SO2
2022-07-11,Mumbai,10,Satisfactory,68,"CO, PM10, SO2"
2022-07-11,Panchkula,1,Good,38,SO2
2022-07-11,Prayagraj,3,Satisfactory,99,"PM10, SO2"
2022-07-11,Vrindavan,1,Good,41,SO2
2022-07-12,Agartala,2,Good,32,"PM2.5, SO2"
2022-07-12,Aizawl,1,Good,21,SO2
2022-07-12,Gadag,1,Good,24,SO2
2022-07-12,Gorakhpur,1,Good,47,SO2
2022-07-12,Hassan,1,Good,32,SO2
2022-07-12,Kalaburagi,1,Good,26,SO2
2022-07-12,Kohima,1,Satisfactory,51,SO2
2022-07-12,Mumbai,7,Satisfactory,53,"CO, PM10, SO2"
2022-07-12,Ramanagara,1,Good,31,SO2
2022-07-12,Vrindavan,1,Good,41,SO2
2022-07-12,Yadgir,1,Good,30,SO2
2022-07-13,Agartala,2,Good,32,"PM2.5, SO2"
2022-07-13,Aizawl,1,Good,20,SO2
2022-07-13,Gadag,1,Good,27,SO2
2022-07-13,Gorakhpur,1,Good,47,SO2
2022-07-13,Hassan,1,Good,30,SO2
2022-07-13,Kohima,1,Satisfactory,52,SO2
2022-07-13,Mumbai,8,Satisfactory,62,"CO, PM10, SO2"
2022-07-13,Prayagraj,2,Satisfactory,84,"PM10, SO2"
2022-07-13,Vrindavan,1,Good,44,SO2
2022-07-14,Agartala,2,Good,32,"PM2.5, SO2"
2022-07-14,Aizawl,1,Good,21,SO2
2022-07-14,Gadag,1,Good,24,SO2
2022-07-14,Gorakhpur,1,Good,47,SO2
2022-07-14,Hassan,1,Good,32,SO2
2022-07-14,Kalaburagi,1,Good,26,SO2
2022-07-14,Kohima,1,Satisfactory,51,SO2
2022-07-14,Mumbai,7,Satisfactory,53,"CO, PM10, SO2"
2022-07-14,Ramanagara,1,Good,31,SO2
2022-07-14,Vrindavan,1,Good,41,SO2
2022-07-14,Yadgir,1,Good,30,SO2
2022-07-15,Agartala,1,Good,31,SO2
2022-07-15,Aizawl,1,Good,21,SO2
2022-07-15,Gorakhpur,1,Good,47,SO2
2022-07-15,Hassan,1,Good,38,SO2
2022-07-15,Kohima,1,Good,50,SO2
2022-07-15,Mumbai,8,Satisfactory,56,"CO, PM10, SO2"
2022-07-15,Panchkula,1,Good,34,SO2
2022-07-15,Prayagraj,2,Satisfactory,86,"PM10, SO2"
2022-07-15,Vrindavan,1,Good,41,SO2
2022-07-16,Agra,6,Good,31,"PM10, SO2"
2022-07-16,Aizawl,1,Good,20,SO2
2022-07-16,Gadag,1,Good,24,SO2
2022-07-16,Gorakhpur,1,Good,47,SO2
2022-07-16,Hassan,1,Good,35,SO2
2022-07-16,Madikeri,1,Good,32,SO2
2022-07-16,Mumbai,9,Satisfactory,62,"PM10, PM2.5, SO2"
2022-07-16,Prayagraj,2,Satisfactory,77,"PM10, SO2"
2022-07-17,Aizawl,1,Good,20,SO2
2022-07-17,Ajmer,1,Good,46,SO2
2022-07-17,Faridabad,2,Satisfactory,70,"PM10, SO2"
2022-07-17,Gorakhpur,1,Good,47,SO2
2022-07-17,Hassan,1,Good,36,SO2
2022-07-17,Madikeri,1,Good,29,SO2
2022-07-17,Mumbai,11,Satisfactory,64,"PM10, PM2.5, SO2"
2022-07-17,Naharlagun,1,Good,23,SO2
2022-07-17,Prayagraj,2,Satisfactory,74,"PM10, SO2"
2022-07-17,Ramanagara,1,Good,30,SO2
2022-07-18,Agra,6,Good,37,"O3, PM10, SO2"
2022-07-18,Aizawl,1,Good,19,SO2
2022-07-18,Gorakhpur,1,Good,48,SO2
2022-07-18,Hassan,1,Good,34,SO2
2022-07-18,Kalaburagi,1,Good,29,SO2
2022-07-18,Madikeri,1,Good,36,SO2
2022-07-18,Mumbai,12,Satisfactory,85,"PM10, SO2"
2022-07-18,Naharlagun,1,Good,23,SO2
2022-07-18,Panchkula,1,Good,40,SO2
2022-07-18,Prayagraj,2,Satisfactory,68,"PM10, SO2"
2022-07-18,Vrindavan,1,Good,41,SO2
2022-07-19,Aizawl,1,Good,19,SO2
2022-07-19,Gorakhpur,1,Good,47,SO2
2022-07-19,Hassan,1,Good,40,SO2
2022-07-19,Madikeri,1,Good,31,SO2
2022-07-19,Mumbai,13,Satisfactory,83,"PM10, SO2"
2022-07-20,Aizawl,1,Good,19,SO2
2022-07-20,Gorakhpur,1,Good,44,SO2
2022-07-20,Hassan,1,Good,46,SO2
2022-07-20,Imphal,2,Satisfactory,58,"O3, SO2"
2022-07-20,Mumbai,12,Satisfactory,58,"PM10, SO2"
2022-07-20,Prayagraj,3,Satisfactory,85,"PM10, SO2"
2022-07-20,Vrindavan,1,Good,42,SO2
2022-07-21,Agra,6,Good,23,"CO, PM10, SO2"
2022-07-21,Faridabad,2,Satisfactory,94,"PM2.5, SO2"
2022-07-21,Gadag,1,Good,25,SO2
2022-07-21,Gorakhpur,1,Good,44,SO2
2022-07-21,Guwahati,2,Good,37,"O3, SO2"
2022-07-21,Hassan,1,Good,39,SO2
2022-07-21,Imphal,2,Satisfactory,65,"O3, SO2"
2022-07-21,Kohima,1,Good,48,SO2
2022-07-21,Madikeri,1,Good,20,SO2
2022-07-21,Mumbai,13,Satisfactory,63,"CO, PM10, SO2"
2022-07-21,Prayagraj,3,Satisfactory,55,"PM2.5, SO2"
2022-07-21,Vrindavan,1,Good,42,SO2
2022-07-22,Aizawl,1,Good,20,SO2
2022-07-22,Gorakhpur,1,Good,45,SO2
2022-07-22,Guwahati,2,Good,50,"O3, SO2"
2022-07-22,Hassan,1,Good,45,SO2
2022-07-22,Kohima,1,Good,50,SO2
2022-07-22,Mumbai,11,Satisfactory,63,"CO, PM10, SO2"
2022-07-22,Prayagraj,3,Satisfactory,69,"PM10, PM2.5, SO2"
2022-07-22,Varanasi,3,Satisfactory,53,"O3, PM10, SO2"
2022-07-22,Vrindavan,1,Good,44,SO2
2022-07-23,Agra,6,Good,29,"PM10, PM2.5, SO2"
2022-07-23,Aizawl,1,Good,20,SO2
2022-07-23,Gorakhpur,1,Good,45,SO2
2022-07-23,Hassan,1,Good,47,SO2
2022-07-23,Kalaburagi,1,Good,33,SO2
2022-07-23,Kohima,1,Satisfactory,53,SO2
2022-07-23,Madikeri,1,Good,23,SO2
2022-07-23,Mumbai,13,Satisfactory,60,"CO, PM10, SO2"
2022-07-23,Noida,4,Satisfactory,58,"CO, PM10, SO2"
2022-07-23,Prayagraj,3,Satisfactory,85,"PM10, PM2.5, SO2"
2022-07-23,Shillong,2,Good,23,"PM10, SO2"
2022-07-23,Varanasi,3,Good,48,"O3, PM10, SO2"
2022-07-23,Vrindavan,1,Good,46,SO2
2022-07-24,Agra,6,Good,26,"CO, PM2.5, SO2"
2022-07-24,Ahmedabad,1,Satisfactory,79,SO2
2022-07-24,Aizawl,1,Good,19,SO2
2022-07-24,Faridabad,2,Satisfactory,77,"PM10, SO2"
2022-07-24,Firozabad,1,Good,34,SO2
2022-07-24,Gadag,1,Good,24,SO2
2022-07-24,Guwahati,2,Good,40,"O3, SO2"
2022-07-24,Hassan,1,Good,50,SO2
2022-07-24,Kohima,1,Satisfactory,53,SO2
2022-07-24,Mumbai,13,Good,48,"CO, PM10, SO2"
2022-07-24,Noida,3,Satisfactory,68,"CO, SO2"
2022-07-24,Prayagraj,3,Satisfactory,85,"PM10, PM2.5, SO2"
2022-07-24,Shillong,2,Good,18,"PM10, SO2"
2022-07-24,Varanasi,4,Satisfactory,54,"O3, PM10, SO2"
2022-07-24,Vrindavan,1,Good,43,SO2
2022-07-25,Agra,6,Good,28,"CO, PM10, SO2"
2022-07-25,Aizawl,1,Good,19,SO2
2022-07-25,Faridabad,2,Satisfactory,80,"PM10, SO2"
2022-07-25,Gadag,1,Good,25,SO2
2022-07-25,Hassan,1,Good,44,SO2
2022-07-25,Imphal,2,Satisfactory,54,"O3, SO2"
2022-07-25,Kohima,1,Satisfactory,52,SO2
2022-07-25,Madikeri,1,Good,23,SO2
2022-07-25,Mumbai,12,Good,49,"CO, PM10, SO2"
2022-07-25,Noida,4,Satisfactory,63,"CO, PM10, SO2"
2022-07-25,Prayagraj,3,Satisfactory,87,"PM10, SO2"
2022-07-25,Shillong,2,Good,18,"PM10, SO2"
2022-07-25,Vrindavan,1,Good,43,SO2
2022-07-26,Ballabgarh,1,Good,48,SO2
2022-07-26,Gorakhpur,1,Good,45,SO2
2022-07-26,Hassan,1,Good,49,SO2
2022-07-26,Imphal,2,Satisfactory,52,"O3, SO2"
2022-07-26,Kohima,1,Satisfactory,52,SO2
2022-07-26,Mumbai,13,Good,50,"CO, PM10, SO2"
2022-07-26,Naharlagun,1,Good,23,SO2
2022-07-26,Prayagraj,3,Satisfactory,82,"PM10, PM2.5, SO2"
2022-07-26,Shillong,2,Good,20,"PM2.5, SO2"
2022-07-26,Vrindavan,1,Good,44,SO2
2022-07-27,Aizawl,1,Good,19,SO2
2022-07-27,Gorakhpur,1,Good,46,SO2
2022-07-27,Hassan,1,Satisfactory,51,SO2
2022-07-27,Imphal,2,Good,50,"O3, SO2"
2022-07-27,Kohima,1,Satisfactory,53,SO2
2022-07-27,Mumbai,14,Satisfactory,67,"CO, PM10, SO2"
2022-07-27,Prayagraj,3,Satisfactory,64,"PM10, PM2.5, SO2"
2022-07-27,Vrindavan,1,Good,43,SO2
2022-07-28,Agra,6,Good,23,"CO, PM2.5, SO2"
2022-07-28,Bhopal,1,Satisfactory,55,SO2
2022-07-28,Faridabad,3,Satisfactory,77,"PM10, PM2.5, SO2"
2022-07-28,Gorakhpur,1,Good,46,SO2
2022-07-28,Hassan,1,Satisfactory,52,SO2
2022-07-28,Imphal,2,Satisfactory,53,"O3, SO2"
2022-07-28,Kohima,1,Satisfactory,52,SO2
2022-07-28,Mumbai,14,Satisfactory,73,"CO, PM2.5, SO2"
2022-07-28,Ramanagara,1,Good,36,SO2
2022-07-28,Vrindavan,1,Good,44,SO2
2022-07-29,Faridabad,2,Satisfactory,84,"PM2.5, SO2"
2022-07-29,Gorakhpur,1,Good,47,SO2
2022-07-29,Hassan,1,Satisfactory,55,SO2
2022-07-29,Imphal,2,Satisfactory,60,"O3, SO2"
2022-07-29,Kohima,1,Satisfactory,53,SO2
2022-07-29,Mumbai,17,Satisfactory,81,"PM10, PM2.5, SO2"
2022-07-29,Prayagraj,2,Satisfactory,66,"PM10, SO2"
2022-07-29,Vrindavan,1,Good,43,SO2
2022-07-30,Faridabad,3,Satisfactory,72,"PM10, PM2.5, SO2"
2022-07-30,Gorakhpur,1,Good,46,SO2
2022-07-30,Hassan,1,Satisfactory,54,SO2
2022-07-30,Imphal,2,Satisfactory,68,"O3, SO2"
2022-07-30,Kohima,1,Satisfactory,52,SO2
2022-07-30,Prayagraj,3,Satisfactory,56,"PM10, SO2"
2022-07-30,Vrindavan,1,Good,45,SO2
2022-07-31,Agra,5,Good,32,"PM10, PM2.5, SO2"
2022-07-31,Aizawl,1,Good,20,SO2
2022-07-31,Faridabad,4,Satisfactory,80,"PM10, PM2.5, SO2"
2022-07-31,Gorakhpur,1,Good,45,SO2
2022-07-31,Imphal,2,Satisfactory,68,"O3, SO2"
2022-07-31,Kohima,1,Satisfactory,53,SO2
2022-07-31,Naharlagun,1,Good,23,SO2
2022-07-31,Prayagraj,2,Satisfactory,80,"PM10, SO2"
2022-07-31,Varanasi,4,Good,48,"PM10, SO2"
2022-07-31,Vrindavan,1,Good,41,SO2
2022-08-01,Agra,6,Good,42,"O3, PM10, SO2"
2022-08-01,Aizawl,1,Good,19,SO2
2022-08-01,Faridabad,4,Satisfactory,86,"O3, PM10, SO2"
2022-08-01,Gorakhpur,1,Good,45,SO2
2022-08-01,Imphal,2,Satisfactory,56,"O3, SO2"
2022-08-01,Kohima,1,Satisfactory,53,SO2
2022-08-01,Madikeri,1,Good,22,SO2
2022-08-01,Naharlagun,1,Good,23,SO2
2022-08-01,Patna,5,Satisfactory,64,"O3, PM10, SO2"
2022-08-01,Prayagraj,3,Satisfactory,65,"PM10, SO2"
2022-08-02,Agra,6,Good,27,"O3, PM10, SO2"
2022-08-02,Faridabad,4,Moderate,111,"O3, PM2.5, SO2"
2022-08-02,Gorakhpur,1,Good,45,SO2
2022-08-02,Hassan,1,Satisfactory,64,SO2
2022-08-02,Imphal,1,Good,41,SO2
2022-08-02,Kohima,1,Satisfactory,53,SO2
2022-08-02,Madikeri,1,Good,16,SO2
2022-08-02,Mumbai,14,Satisfactory,63,"CO, PM2.5, SO2"
2022-08-02,Naharlagun,1,Good,23,SO2
2022-08-02,Prayagraj,3,Satisfactory,80,"PM10, SO2"
2022-08-02,Vrindavan,1,Good,44,SO2
2022-08-03,Gorakhpur,1,Good,46,SO2
2022-08-03,Hassan,1,Satisfactory,61,SO2
2022-08-03,Imphal,1,Good,42,SO2
2022-08-03,Kohima,1,Satisfactory,51,SO2
2022-08-03,Naharlagun,1,Good,23,SO2
2022-08-03,Vrindavan,1,Good,42,SO2
2022-08-04,Aizawl,1,Good,20,SO2
2022-08-04,Gorakhpur,1,Good,46,SO2
2022-08-04,Hassan,1,Satisfactory,62,SO2
2022-08-04,Imphal,1,Good,41,SO2
2022-08-04,Mumbai,13,Satisfactory,61,"CO, PM2.5, SO2"
2022-08-04,Naharlagun,1,Good,23,SO2
2022-08-04,Prayagraj,2,Satisfactory,89,"PM10, SO2"
2022-08-04,Vrindavan,1,Good,42,SO2
2022-08-05,Ahmedabad,1,Satisfactory,95,SO2
2022-08-05,Hassan,1,Satisfactory,54,SO2
2022-08-05,Imphal,2,Satisfactory,68,"O3, SO2"
2022-08-05,Kohima,1,Satisfactory,52,SO2
2022-08-05,Mumbai,15,Satisfactory,71,"CO, PM2.5, SO2"
2022-08-05,Naharlagun,1,Good,23,SO2
2022-08-05,Prayagraj,3,Satisfactory,82,"PM10, SO2"
2022-08-05,Shillong,1,Good,18,SO2
2022-08-05,Varanasi,3,Satisfactory,64,"O3, PM10, SO2"
2022-08-05,Vrindavan,1,Good,42,SO2
2022-08-06,Aizawl,1,Good,19,SO2
2022-08-06,Hassan,1,Satisfactory,52,SO2
2022-08-06,Imphal,2,Satisfactory,68,"O3, SO2"
2022-08-06,Kohima,1,Satisfactory,52,SO2
2022-08-06,Mumbai,13,Good,50,"CO, PM2.5, SO2"
2022-08-06,Prayagraj,2,Moderate,138,"O3, SO2"
2022-08-06,Shillong,2,Good,19,"PM10, SO2"
2022-08-06,Varanasi,4,Satisfactory,80,"PM10, SO2"
2022-08-06,Vrindavan,1,Good,46,SO2
2022-08-07,Aizawl,1,Good,20,SO2
2022-08-07,Hassan,1,Satisfactory,54,SO2
2022-08-07,Kohima,1,Satisfactory,52,SO2
2022-08-07,Prayagraj,3,Satisfactory,93,"O3, PM10, SO2"
2022-08-07,Shillong,2,Good,24,"PM10, SO2"
2022-08-07,Varanasi,4,Satisfactory,62,"PM10, SO2"
2022-08-07,Vrindavan,1,Good,48,SO2
2022-08-08,Agra,6,Good,27,"CO, PM2.5, SO2"
2022-08-08,Aizawl,1,Good,20,SO2
2022-08-08,Coimbatore,1,Good,20,SO2
2022-08-08,Gangtok,1,Good,13,SO2
2022-08-08,Guwahati,2,Satisfactory,51,"O3, SO2"
2022-08-08,Hassan,1,Satisfactory,55,SO2
2022-08-08,Kohima,1,Satisfactory,57,SO2
2022-08-08,Madikeri,1,Good,28,SO2
2022-08-08,Mandideep,1,Satisfactory,69,SO2
2022-08-08,Mumbai,13,Good,48,"CO, O3, SO2"
2022-08-08,Navi Mumbai,3,Good,33,"CO, SO2"
2022-08-08,Prayagraj,3,Moderate,108,"O3, PM10, SO2"
2022-08-08,Shillong,2,Good,20,"PM10, SO2"
2022-08-08,Vrindavan,1,Satisfactory,54,SO2
2022-08-09,Agra,6,Satisfactory,86,"PM10, PM2.5, SO2"
2022-08-09,Aizawl,1,Good,20,SO2
2022-08-09,Bhagalpur,1,Moderate,123,SO2
2022-08-09,Durgapur,1,Good,38,SO2
2022-08-09,Gadag,1,Good,24,SO2
2022-08-09,Hassan,1,Satisfactory,51,SO2
